cliente,produto,quantidade
b'AFpnFA',b'Lp-amA',2
b'AFpnFA',b'72EWyg',2
b'AFpnFA',b'ypEy.g',2
b'aoN1jQ',b'gz4UmQ',2
b'ciDGtQ',b'M7Nyxg',2
b'ednNoA',b'gf.FHA',2
b'eOUsgg',b'x4p4HQ',2
b'eOUsgg',b'4W7FEw',2
b'zKuoWw',b'9fyR1A',2
b'l8ta7w',b'bfQ63g',2
b'S00kXQ',b'yUkCVg',2
b'S00kXQ',b'qFoJ4A',2
b'S00kXQ',b'-Eg07Q',2
b'S00kXQ',b'PwfxrA',2
b'S00kXQ',b'bcuLrQ',2
b'S00kXQ',b'JRm9zQ',2
b'S00kXQ',b'l7NtBw',2
b'S00kXQ',b'IfArlA',2
b'C96oiA',b'Mf5v4A',2
b'C96oiA',b'265LwQ',2
b'C96oiA',b'VVQp3w',2
b'C96oiA',b'77KPAA',2
b'C96oiA',b'uaEiuA',2
b'NXbJ7w',b'nVaSnA',2
b'NXbJ7w',b'gzkCkA',2
b'uYKiAQ',b'CDUyMw',4
b'uYKiAQ',b'k35C6g',2
b'uYKiAQ',b'oV-pCg',4
b'uYKiAQ',b'AZnxcA',2
b'uYKiAQ',b'HqJZiQ',2
b'uYKiAQ',b'egVbsg',2
b'uYKiAQ',b'.EFkoA',2
b'uYKiAQ',b'VT7D2Q',2
b'uYKiAQ',b'7OktMA',2
b'uYKiAQ',b'31pw3g',2
b'uYKiAQ',b'WuUTjg',2
b'uYKiAQ',b'dmzl-A',2
b'uYKiAQ',b'fMVW1g',2
b'uYKiAQ',b'ZIIsxA',2
b'uYKiAQ',b'dTVH0w',2
b'amVxvg',b'UvIpvQ',2
b'amVxvg',b'Luxd3g',8
b'amVxvg',b'W0QDpw',2
b'amVxvg',b'Q3lFcg',2
b'amVxvg',b'7G0csA',2
b'amVxvg',b'T89ZvQ',2
b'amVxvg',b'j9p9rQ',2
b'amVxvg',b'2ISVmA',2
b'amVxvg',b'VYeL0A',4
b'amVxvg',b'.wl2OA',2
b'amVxvg',b'RHDVHA',2
b'm5VSbQ',b'o7MoUA',2
b'm5VSbQ',b'ql8iJw',2
b'm5VSbQ',b'9DXySA',2
b'1Dx3sw',b'COPD6w',2
b'1Dx3sw',b'8LuRAg',2
b'fSKG5w',b'qWkuBg',2
b'fSKG5w',b'jfPxJA',2
b'fSKG5w',b'PNElDA',2
b'92ZrDQ',b'Hb9J5w',2
b'92ZrDQ',b'58G4Hg',2
b'92ZrDQ',b'uKyvZA',2
b'92ZrDQ',b'APw.uw',2
b'92ZrDQ',b'mxu4jA',2
b'.aAJZQ',b'TpYBrw',2
b'7odszA',b'9Rue9w',2
b'uDAUTQ',b'xgRPDQ',2
b'uDAUTQ',b'z9piIA',2
b'CjmzhQ',b'ipjMdQ',2
b'CjmzhQ',b'Xkltyw',2
b'3UgJJQ',b'IU9DYA',2
b'jm29sQ',b'N8ClFw',2
b'jm29sQ',b'thfdgA',2
b'jm29sQ',b'7D-LPg',2
b'jm29sQ',b'5WP-2w',2
b'jm29sQ',b'fWi-LQ',2
b'jm29sQ',b'WyjxKA',4
b'jm29sQ',b'BliUXA',2
b'TXdU1Q',b'EoT2zQ',2
b'jxczvQ',b'frBAag',2
b'xC0CFA',b'n5hZEQ',2
b'xC0CFA',b'DTSgxg',2
b'xC0CFA',b'1X-AEA',2
b'xC0CFA',b'3BDi5g',2
b'xC0CFA',b'qjT6vA',2
b'xC0CFA',b'WtDulg',12
b'xC0CFA',b'wMmHWA',2
b'xC0CFA',b'MP-kaw',2
b'xC0CFA',b'B2KGYA',2
b'xC0CFA',b'fXufGg',2
b'xC0CFA',b'4dvhAg',2
b'xC0CFA',b'WerXUA',18
b'xC0CFA',b'X7pjbg',2
b'xC0CFA',b'eUui0A',2
b'xC0CFA',b'KLNbRw',2
b'xC0CFA',b'4ttrFQ',2
b'xC0CFA',b'u-XuWg',2
b'xC0CFA',b'mojfhA',10
b'xC0CFA',b'8NhyQg',2
b'xC0CFA',b'bvhLLQ',2
b'xC0CFA',b'CwCdhA',2
b'xC0CFA',b'vg9izA',2
b'xC0CFA',b'xqq07w',2
b'xC0CFA',b'PEk8Ig',2
b'xC0CFA',b'rooGFA',4
b'xC0CFA',b'5P-VQw',2
b'xC0CFA',b'qnSQ8A',4
b'xC0CFA',b'qJ8eWg',2
b'xC0CFA',b'1UthOg',8
b'xC0CFA',b'JjyXbQ',2
b'xC0CFA',b'sjd8KA',16
b'xC0CFA',b'0AuPwA',2
b'xC0CFA',b'rQuUBg',2
b'xC0CFA',b'oikMIA',4
b'xC0CFA',b'hhdrCw',2
b'xC0CFA',b'5L0Q6A',2
b'xC0CFA',b'bzuLSw',2
b'xC0CFA',b'WY8oAw',2
b'xC0CFA',b'I8Jv7g',2
b'xC0CFA',b'-AxDog',2
b'xC0CFA',b'kD8ddw',12
b'xC0CFA',b'vRVJoA',4
b'xC0CFA',b'lfHf4Q',2
b'xC0CFA',b'HenAhA',2
b'xC0CFA',b'QR-s3w',2
b'xC0CFA',b'XxX-lA',2
b'BXXmhA',b'ZBomLQ',2
b'zgU9TQ',b'Lp-amA',2
b'zgU9TQ',b'u7oUyA',2
b'zgU9TQ',b'nRy.bg',2
b'iUnRfA',b'adySIA',2
b'iUnRfA',b'Fqsb9g',2
b'iUnRfA',b'ptuwYA',2
b'vXKoKQ',b'tun1ew',2
b'vXKoKQ',b'qvX9WA',2
b'vXKoKQ',b'BmYBiQ',2
b'vXKoKQ',b'fvjvJQ',2
b'vXKoKQ',b'.2NB9Q',2
b'wWBiBA',b'nstyeA',2
b'wWBiBA',b'xUwdWA',2
b'wWBiBA',b'jwMnYA',2
b'wWBiBA',b'LSMOOA',2
b'wWBiBA',b'HqJZiQ',2
b'wWBiBA',b'EiH-LA',2
b'wWBiBA',b'fWY98A',2
b'wWBiBA',b'L.V6CA',2
b'wWBiBA',b'uL2-CQ',2
b't2GeZQ',b'0dxDZw',2
b'FjVz1A',b'eMO8Yg',2
b'FjVz1A',b'NZwmNg',2
b'P60.nQ',b'QHU2ig',2
b'P60.nQ',b'ee0Xcw',2
b'NvZsZg',b'8kfC0w',2
b'ZHpFjQ',b'yo97rg',2
b'ZHpFjQ',b'u-bvgA',2
b'ZHpFjQ',b'bJ9ilQ',2
b'9bi9GQ',b'3Hl7wA',2
b'9bi9GQ',b'HluheQ',2
b'9bi9GQ',b'gpaY4w',2
b'9bi9GQ',b'IHKyvQ',2
b'9bi9GQ',b'E5Qvlw',2
b'9bi9GQ',b'NmyZHw',2
b'9bi9GQ',b'2ISVmA',2
b'9bi9GQ',b'L5DKaA',2
b'9bi9GQ',b'8t3DrA',4
b'QMvK1w',b'5OI.5Q',2
b'QMvK1w',b'-mJIYQ',2
b'QMvK1w',b'5va-Ow',2
b'QMvK1w',b'6pH9Cg',2
b'R-6VnQ',b'5lep2A',2
b'R-6VnQ',b'WOOrKA',2
b'3xWMGw',b'gz4UmQ',2
b'3xWMGw',b'mHUYPQ',2
b'3W89aw',b'tQnuLA',2
b'3W89aw',b'-U1edg',2
b'3W89aw',b'SCroog',2
b'rhGShQ',b'S6otTQ',2
b'rhGShQ',b'dZIUgg',2
b'0v4fnQ',b'6FUuNQ',2
b'0v4fnQ',b'9bh4mg',2
b'Oas54g',b'KIotCg',2
b'Oas54g',b'QOlp6w',2
b'Oas54g',b'x2R.ng',2
b'9Gi35w',b'2DVFGw',2
b'4BEshQ',b'uwVEqw',2
b'4BEshQ',b'iB98zA',2
b'uNakHw',b'JYEe7g',2
b'uNakHw',b'kc77Ww',2
b'uNakHw',b'wRwD8A',2
b'uNakHw',b'-LTigw',2
b'9wIkBg',b'v7-14A',2
b'9wIkBg',b'5GFhlA',2
b'FHoA-g',b'UvEePA',2
b'FHoA-g',b'Mwerhg',2
b'FHoA-g',b'NNfs0A',2
b'FHoA-g',b'nRy.bg',2
b'JTIaEg',b'KdYL4w',2
b'JTIaEg',b'7DTFOQ',2
b'ptqLxA',b'PM3DQg',2
b'ptqLxA',b'4brU0A',2
b'ptqLxA',b'jQR-UA',2
b'ptqLxA',b'P7WUHg',2
b'ptqLxA',b'Lr3T5Q',2
b'ptqLxA',b'SxRL3g',2
b'ptqLxA',b'VmeOZw',2
b'ZCRhSA',b'zW2F2w',2
b'ZCRhSA',b'IfZU2w',2
b'T.JAig',b'8.FNuA',2
b'T.JAig',b'.zGD.A',2
b'T.JAig',b'f3Us.A',2
b'T.JAig',b'0kabpQ',4
b'T.JAig',b'umIuww',2
b'T.JAig',b'm.U8JA',2
b'T.JAig',b'nP7LRQ',2
b'T.JAig',b'Gz.8.A',2
b'T.JAig',b'5RM4xQ',2
b'T.JAig',b'IHFR-A',2
b'T.JAig',b'S9DSlg',2
b'T.JAig',b'iXGR2Q',2
b'KQDwEQ',b'thfdgA',2
b'KQDwEQ',b'B2KGYA',2
b'KQDwEQ',b'bje4Pg',2
b'KQDwEQ',b'9bkR8Q',2
b'KQDwEQ',b'ZLnIkQ',2
b'KQDwEQ',b'5RM4xQ',2
b'KQDwEQ',b'TqtYmg',2
b'KQDwEQ',b'usCroA',2
b'KQDwEQ',b'BuR9gQ',2
b'sD2JvQ',b'v4bMnA',4
b'sD2JvQ',b'yKAhXg',2
b'sD2JvQ',b'1qSpIA',2
b'sD2JvQ',b'-Eg07Q',2
b'sD2JvQ',b'5AgXpA',2
b'sD2JvQ',b'kmSmuA',2
b'sD2JvQ',b'u3v-Og',2
b'sD2JvQ',b'ZKPdOg',2
b'qA7jsA',b'0AoLkQ',2
b'1vcQbQ',b'GNU5MA',2
b'1vcQbQ',b'FizbuA',2
b'1vcQbQ',b'9LckAA',2
b'gBBm3g',b'T89ZvQ',2
b'gBBm3g',b'D2-u9Q',2
b'kDzkkw',b'PmA0dA',2
b'QnjEnQ',b'Cq0TVw',2
b'QnjEnQ',b'TvGbGw',2
b'QnjEnQ',b'i501iQ',2
b'eh7rMQ',b'-eoutw',2
b'EP-gpw',b'G7nJqA',2
b'EP-gpw',b'B4.3tw',2
b'EP-gpw',b'-yzp5w',2
b'EP-gpw',b'Z8V6TA',4
b'fhBXJQ',b'OL7t7Q',2
b'fhBXJQ',b'flXekw',2
b'fhBXJQ',b'PQMe.A',2
b'fhBXJQ',b'WOMsag',2
b'fhBXJQ',b'tJ9ETw',2
b'fhBXJQ',b'N8ClFw',4
b'fhBXJQ',b'adySIA',2
b'fhBXJQ',b'oRx5Qg',2
b'fhBXJQ',b'9-oakg',6
b'fhBXJQ',b'SvPQFw',2
b'fhBXJQ',b'5UFR8A',2
b'fhBXJQ',b'X7pjbg',2
b'fhBXJQ',b'OhzNZw',2
b'fhBXJQ',b'mLnavQ',2
b'fhBXJQ',b'OpP4Rw',2
b'fhBXJQ',b'SrH1oQ',2
b'fhBXJQ',b'P8I6Fw',2
b'fhBXJQ',b'zRQ1eA',2
b'fhBXJQ',b'iGl1rg',2
b'fhBXJQ',b'hYA6CA',2
b'6wyZaw',b'RQdNLw',2
b'6wyZaw',b'EqiSFA',2
b'6wyZaw',b'RTaIfA',2
b'6wyZaw',b'yqDs1Q',2
b'SwciQQ',b'LrBoyA',2
b'SwciQQ',b'9ZaISg',2
b'SwciQQ',b'C1UloA',2
b'SwciQQ',b'PsxHfg',2
b'XCKiWg',b'iMmnUA',2
b'XCKiWg',b'k4WXUA',2
b'xtVr7Q',b'QHU2ig',2
b'xtVr7Q',b'adySIA',2
b'xtVr7Q',b'fXufGg',2
b'wV3dfQ',b'nux1.Q',2
b'wV3dfQ',b'UULuTA',2
b'SSovyw',b'T53Btg',2
b'QfYQZQ',b'VeieLw',2
b'QfYQZQ',b'S.OPng',2
b'DC8XDQ',b'fXufGg',2
b'DC8XDQ',b'hZHYeA',2
b'pETNhQ',b'CqRD2Q',2
b'pETNhQ',b'ODL.fg',2
b'pETNhQ',b'vHb8uA',2
b'ppo26g',b'ApfEHg',2
b'n2kmlQ',b'Ddd0Yg',2
b'0cd5jA',b'gSFJZg',2
b'0cd5jA',b'HkvaMA',2
b'0cd5jA',b'WxyyaA',2
b'0cd5jA',b'SFe39Q',2
b'0cd5jA',b'qnSQ8A',2
b'0cd5jA',b'lju3Wg',2
b'YnxNwQ',b'A2eCOA',2
b'9BY34w',b'adySIA',2
b'9BY34w',b'fXufGg',2
b'9BY34w',b'J0CxdQ',2
b'9BY34w',b'.-If1A',2
b'9BY34w',b'qXrYoA',2
b'9BY34w',b'QVXcnA',2
b'kwF7JA',b'7D-LPg',2
b'kwF7JA',b'iGl1rg',2
b'Qeo7Sw',b'eK427A',2
b'Qeo7Sw',b'bBiHIQ',2
b'Qeo7Sw',b'iGl1rg',2
b'Qeo7Sw',b'oecAnA',2
b'T1o7jA',b'XMXd8w',2
b'T1o7jA',b'AkmVmQ',2
b'T1o7jA',b'LgT1iQ',2
b'T1o7jA',b'XQV8hg',2
b'T1o7jA',b'Z9Ebzw',2
b'bKLRAg',b'PALOcA',2
b'bKLRAg',b'MsI-Ew',2
b'bKLRAg',b'fezCVg',2
b'bKLRAg',b'MsThiw',2
b'bKLRAg',b'7G0csA',2
b'bKLRAg',b'PVj04A',2
b'bKLRAg',b'xavaNg',2
b'bKLRAg',b'4sbuwQ',2
b'bKLRAg',b'luCVzA',6
b'bKLRAg',b'coI9sA',2
b'bKLRAg',b'Qn8kNA',2
b'bKLRAg',b'htvNsA',2
b'bKLRAg',b'DZNT1w',2
b'bKLRAg',b'9clKTA',2
b'bKLRAg',b'bBiHIQ',2
b'bKLRAg',b'1ptuAg',2
b'bKLRAg',b'NfTb-g',2
b'bKLRAg',b'LZmjHA',2
b'dQtDMA',b'qyvUuQ',2
b'dQtDMA',b'G0kptA',2
b'dQtDMA',b'PEgsLQ',2
b'KV6hXg',b'.0gWaQ',2
b'utTLfA',b'-0bfvQ',2
b'utTLfA',b'xXqUyw',2
b'utTLfA',b'LcTjIQ',2
b'gJ5EpA',b'PVj04A',2
b'EEBWGg',b'xXqUyw',2
b'ey0QBA',b'Lp-amA',2
b'ey0QBA',b'I1f6Xg',2
b'cbruwA',b'GWEchQ',2
b'cbruwA',b'RHfMGg',2
b'HnnY5g',b'56sUzg',2
b'HnnY5g',b'FptQOA',2
b'HnnY5g',b'YItXig',2
b'HnnY5g',b'HnNTnw',2
b'HnnY5g',b'JXsQWw',2
b'HnnY5g',b'AuGJgw',2
b'DAaz-g',b'q3CXJg',2
b'DAaz-g',b'7D-LPg',2
b'DAaz-g',b'XfD4fQ',2
b'abF8ZQ',b'XiQQ5A',2
b'zac7fA',b'6PTAsA',2
b'zac7fA',b'adofnQ',2
b'zac7fA',b'OGc7Tg',2
b'zac7fA',b'YOOFZQ',2
b'zac7fA',b'2TQbkA',2
b'zac7fA',b'5xIO0A',2
b'zac7fA',b'LE9l4A',2
b'zac7fA',b'qX5Idw',2
b'zac7fA',b'QU2AKA',2
b'zac7fA',b'MWM7YA',2
b'zac7fA',b'SqJzLw',2
b'zac7fA',b'xeSoIA',2
b'JbXOEg',b'eUui0A',2
b'BEkE8g',b'HwyjgA',2
b'BEkE8g',b'kzogrg',2
b'BEkE8g',b'IF3K4g',2
b'BEkE8g',b'52eNgg',2
b'87bUrg',b'1P0r6A',2
b'Mu5KAg',b'KN-5YA',2
b'Mu5KAg',b'aIwVxA',2
b'Mu5KAg',b'Uny1yg',2
b'Mu5KAg',b'1qSpIA',2
b'Mu5KAg',b'Gf.FTA',2
b'Mu5KAg',b'bBiHIQ',2
b'Tk2pUQ',b'7qi79g',2
b'Tk2pUQ',b'9nmSCA',2
b'Tk2pUQ',b'H3IGZQ',2
b'Tk2pUQ',b'8UNbXw',2
b'Tk2pUQ',b've.2IQ',2
b'Tk2pUQ',b'M9jRUg',2
b'6HJkTQ',b'NJ2JZA',2
b'N0g-sQ',b'Yhg06A',2
b'NN5Crg',b'HNZBvQ',2
b'NN5Crg',b'cGLkjg',4
b'NN5Crg',b'vHldcA',2
b'NN5Crg',b'DqYd-A',2
b'NN5Crg',b'dik7lg',2
b'NN5Crg',b'o08ZQA',2
b'NN5Crg',b'07Kegg',2
b'NN5Crg',b'glkHmA',2
b'NN5Crg',b'tjFwbQ',2
b'c9VhSg',b'AVkLmA',2
b'c9VhSg',b'n9A2SA',2
b'c9VhSg',b'zhwMmw',2
b'c9VhSg',b'ZIK96Q',2
b'c9VhSg',b'WjrDIA',2
b'c9VhSg',b'oBQNPg',2
b'c9VhSg',b'xDHjhw',2
b'c9VhSg',b'7HPmcA',2
b'c9VhSg',b'YzbsgA',2
b'c9VhSg',b'7mO.Pg',2
b'c9VhSg',b'kPOQIQ',2
b'c9VhSg',b'6DPxUA',2
b'c9VhSg',b'KGk5xw',2
b'c9VhSg',b'.Itvfg',2
b'c9VhSg',b'JXsQWw',4
b'c9VhSg',b'LageIQ',2
b'c9VhSg',b'x-JtDA',2
b'c9VhSg',b's8.iwg',2
b'c9VhSg',b'SDk.GQ',2
b'c9VhSg',b'bBiHIQ',4
b'c9VhSg',b'D2-u9Q',2
b'c9VhSg',b'iALf5w',2
b'c9VhSg',b'clEHUA',2
b'c9VhSg',b'RSQduA',2
b'c9VhSg',b'APgqqQ',4
b'c9VhSg',b'bJZ8IA',4
b'jM77uA',b'G32jZg',2
b'RcIFgA',b'FjHsZw',2
b'0ALilA',b'bDgrIA',2
b'0ALilA',b'HluheQ',2
b'0ALilA',b'DYGwvQ',2
b'HffGKg',b'IsrLjg',2
b'HffGKg',b'adofnQ',2
b'HffGKg',b'adySIA',2
b'HffGKg',b'O7K5EA',2
b'HffGKg',b'mBcvsA',4
b'HffGKg',b'q3CXJg',4
b'HffGKg',b'7D-LPg',2
b'HffGKg',b'iGl1rg',4
b'uR3U1A',b'zhwMmw',2
b'uR3U1A',b'q13DDQ',2
b'uR3U1A',b'wp.omg',2
b'a-TFkg',b'PPr-6Q',2
b'a-TFkg',b'RKN0HA',2
b'a-TFkg',b'eP3b6A',2
b'a-TFkg',b'bra1.g',2
b'a-TFkg',b'qHWvSA',2
b'a-TFkg',b'9clKTA',2
b'nJcofw',b'Juz5Cw',2
b'nJcofw',b'fO.ZHA',2
b'nJcofw',b'O8E67A',2
b'g52sDg',b'lV2UGQ',2
b'g52sDg',b's79BLw',2
b'g52sDg',b'96Ab-g',2
b'g52sDg',b'MlnWHw',2
b'oXHBxQ',b'hJt4OA',2
b'JdJvKQ',b'HCNlMA',2
b'JdJvKQ',b'mdFjeA',2
b'elgLHg',b'zilWMg',2
b'elgLHg',b'1X-AEA',6
b'elgLHg',b'HoHt7Q',2
b'elgLHg',b'SwYFWA',2
b'elgLHg',b'AkmVmQ',2
b'elgLHg',b'ftzmGw',2
b'elgLHg',b'H17x8g',2
b'elgLHg',b'dssuaA',2
b'elgLHg',b'7D-LPg',2
b'elgLHg',b'No-dDw',2
b'elgLHg',b'7G0csA',8
b'elgLHg',b'W8GzGA',2
b'elgLHg',b'IHKyvQ',2
b'elgLHg',b'SD6MMA',2
b'elgLHg',b'RKNRGw',2
b'elgLHg',b'S9DSlg',2
b'elgLHg',b'clEHUA',2
b'elgLHg',b'MEsz8A',2
b'elgLHg',b'mn-eLw',6
b'elgLHg',b'ZYT72g',2
b'elgLHg',b'bPeKfg',2
b'elgLHg',b'TvyeUA',2
b'elgLHg',b'T22-WA',2
b'u86qoA',b'RQdNLw',2
b'u86qoA',b'D1ID0A',2
b'YKYKtg',b'urZe1A',2
b'YKYKtg',b'2KbVVA',2
b'YKYKtg',b'Gz.8.A',2
b'YKYKtg',b'StO-iA',2
b'YKYKtg',b'd6A..g',4
b'YKYKtg',b'j.NALw',2
b'YKYKtg',b'GQKdsA',2
b'YKYKtg',b'GXggsg',2
b'YKYKtg',b'NZ6oTQ',2
b'YKYKtg',b'5yq6LA',2
b'YKYKtg',b'bBiHIQ',2
b'YKYKtg',b'J1pm9Q',2
b'YKYKtg',b'1PnwSQ',2
b'YKYKtg',b'iGl1rg',2
b'5vb0Ig',b'Q.9THg',2
b'aU7G5w',b'KqyqxA',2
b'aU7G5w',b'1vR5.A',2
b'aU7G5w',b'qOkzvg',2
b'WgLhNQ',b'adySIA',2
b'WgLhNQ',b'uCIkTg',2
b'WgLhNQ',b'SHi6AQ',2
b'WgLhNQ',b'9ZaISg',2
b'WgLhNQ',b'vHb8uA',2
b'WgLhNQ',b'I7u0oA',2
b'WgLhNQ',b'TTxLBw',2
b'WgLhNQ',b'VLCgyA',2
b'Z9ZhIA',b'KN-5YA',2
b'Z9ZhIA',b'3jq.UQ',2
b'aP9CBw',b'GITwSw',2
b'aP9CBw',b'0kabpQ',2
b'aP9CBw',b'HkvaMA',2
b'aP9CBw',b'bTDnnQ',2
b'aP9CBw',b'bXfNKA',2
b'aP9CBw',b'36GVEA',2
b'aP9CBw',b'rnwjGA',2
b'aP9CBw',b'.QTMqQ',2
b'aP9CBw',b'a0-fwA',2
b'aP9CBw',b'2QC3Tg',2
b'aP9CBw',b'M5ehiw',2
b'aP9CBw',b'VgF7jQ',2
b'VUaQgA',b'om60gA',2
b'VUaQgA',b'lQ.3kA',2
b'VUaQgA',b'22engQ',2
b'VUaQgA',b'2ISVmA',2
b'VUaQgA',b'J9d43g',2
b'VUaQgA',b'UDQ.4A',2
b'ylRrTA',b'CwA4Kw',2
b'ylRrTA',b'Q2ko1w',2
b'kmKrNQ',b'OBVXiQ',2
b'kmKrNQ',b'QRsg5Q',2
b'4U9WCQ',b'sikfqA',2
b'4U9WCQ',b'y9.38g',2
b'4U9WCQ',b'bUW2YA',2
b'xHK-4g',b'GeQWYQ',2
b'0xca7w',b'1zXRog',2
b'0xca7w',b'7aas2A',2
b'0xca7w',b'52gcKA',2
b'sIvv.g',b'8u2cRw',2
b'I-bs8Q',b'QhD6fQ',2
b'I-bs8Q',b'0TQU2g',2
b'I-bs8Q',b'lQgPqA',2
b'I-bs8Q',b'S7Ia-g',2
b'I-bs8Q',b'RReGqA',2
b'kqn4gg',b'x4p4HQ',2
b'kqn4gg',b'gQU9AA',2
b'kqn4gg',b'8ewlSQ',2
b'kqn4gg',b'PVHm4Q',2
b'kqn4gg',b'4QNNoA',2
b'kqn4gg',b'q.9avA',2
b'kqn4gg',b'HjhgjQ',2
b'pZSAHg',b'HEPBuw',2
b'pZSAHg',b'kSeFrw',2
b'pZSAHg',b'b28c8Q',2
b'pZSAHg',b'qTLeOw',2
b'pZSAHg',b'mojfhA',2
b'pZSAHg',b'kHG1WA',2
b'pZSAHg',b'wCpo1Q',2
b'pZSAHg',b'lS.E4A',2
b'pZSAHg',b'8C2zyg',2
b'pZSAHg',b'k-GNpg',2
b'pZSAHg',b'a0OB7A',4
b'pZSAHg',b'aCSZyA',2
b'pZSAHg',b'KOQ4Pg',2
b'pZSAHg',b'aKlIgA',2
b'pZSAHg',b'ZmJIzQ',2
b'2jEMDg',b'WtDulg',2
b'2jEMDg',b'kJ-W0A',2
b'2jEMDg',b'TSDgkA',2
b'6r64Qw',b'aJDqpQ',2
b'6r64Qw',b'ree5zg',2
b'vBeJTg',b't5B6KA',2
b'vBeJTg',b'1qSpIA',2
b'vBeJTg',b'hyg6PA',2
b'vBeJTg',b'8wASlA',2
b'vBeJTg',b'Nlm3mA',2
b'vBeJTg',b'ZkNzcA',2
b'vBeJTg',b'wRwD8A',4
b'vBeJTg',b'gGoVAw',2
b'vBeJTg',b'gmugtA',2
b'vBeJTg',b'BMfzxA',4
b'vBeJTg',b'pdaioA',2
b'vBeJTg',b'nGh3xw',2
b'vBeJTg',b'QR-s3w',2
b'vBeJTg',b'.mVFpQ',2
b'vBeJTg',b'CtjUuw',2
b'qrNdgA',b'MEvd1w',2
b'qrNdgA',b'Hz8i6A',2
b'vScXXg',b'qWkuBg',2
b'vScXXg',b'SvPQFw',2
b'vScXXg',b'wZoPWQ',2
b'vScXXg',b'5BgkUA',2
b'vScXXg',b'V.06ZQ',2
b'0zO7bg',b'wW.DkQ',2
b'0zO7bg',b'uMGAJg',2
b'0zO7bg',b'ixUlZQ',2
b'0zO7bg',b'l.ubDQ',2
b'fcqF7A',b'pKh7vA',2
b'fcqF7A',b'21HDug',2
b'fcqF7A',b'.sBZxw',2
b'aGNeUA',b'FakBAw',2
b'aGNeUA',b'AkmVmQ',2
b'aGNeUA',b'TJJYXg',2
b'aGNeUA',b'qXsSEw',2
b'D6Vi1g',b'SSGw-g',2
b'D6Vi1g',b'yMnMnA',2
b'D6Vi1g',b'sfhByg',2
b'D6Vi1g',b'KLHe6A',2
b'D6Vi1g',b'ysE0gg',4
b'D6Vi1g',b'y7D8hA',2
b'D6Vi1g',b'6ucxcA',2
b'D6Vi1g',b'9qHmuA',2
b'D6Vi1g',b'S8sGbw',2
b'D6Vi1g',b'BydjTQ',2
b'D6Vi1g',b'vbR1MA',2
b'D6Vi1g',b'kmSmuA',2
b'TF9IoA',b'k-GY.A',2
b'TF9IoA',b'4U3pTQ',2
b'TF9IoA',b'MeVgOw',2
b'W5W4dg',b'kuG0NQ',2
b'W5W4dg',b'7yqaeg',2
b'W5W4dg',b'YV0muA',2
b'W5W4dg',b'Qn8kNA',2
b'W5W4dg',b'bzuLSw',2
b'W5W4dg',b'TWy-Fw',2
b'B6.K9Q',b'BwYYsA',2
b'B6.K9Q',b'-q8NmA',2
b'B6.K9Q',b'y9.38g',2
b'B6.K9Q',b'8Tvl4w',4
b'fEdakw',b'mpRLeA',2
b'fEdakw',b'vezogg',2
b'fEdakw',b'G7nJqA',2
b'fEdakw',b'adofnQ',2
b'fEdakw',b'Lp-amA',2
b'fEdakw',b'LhNYMg',2
b'fEdakw',b'71DlXQ',2
b'fEdakw',b'-QHUEw',2
b'fEdakw',b'cRptSA',2
b'fEdakw',b'dzLf8A',2
b'fEdakw',b'ZkNzcA',2
b'fEdakw',b'k-GNpg',2
b'fEdakw',b'qgVuXQ',2
b'fEdakw',b'dKGVQw',2
b'fEdakw',b'JuMlZA',2
b'ZsonYg',b'b09PLg',2
b'ZsonYg',b'e1h2NA',2
b'ZsonYg',b'h9QtSw',2
b'ZsonYg',b'sM736w',2
b'ZsonYg',b'EbkL1A',2
b'ZsonYg',b'rYP7gg',2
b'ZsonYg',b'3iDcUg',2
b'ZsonYg',b'Ed9u9A',2
b'ZsonYg',b'zIzb9A',2
b'ZsonYg',b'Yj9EKg',2
b'ZsonYg',b'.jwvWQ',2
b'ZsonYg',b'jDYfOA',2
b'ZsonYg',b'mrfY1w',2
b'ZsonYg',b'FxD68A',2
b'ZsonYg',b'ZqXTpA',2
b'ZsonYg',b'.HyYvg',2
b'ZsonYg',b'0T1m6A',2
b'ZsonYg',b'q8N8sA',2
b'ZsonYg',b'9wD42g',2
b'ZsonYg',b'PYzFcA',2
b'ZsonYg',b'CwA4Kw',2
b'ZsonYg',b'ejrjVg',2
b'ZsonYg',b'k81NjQ',4
b'ZsonYg',b'.UFFUA',2
b'ZsonYg',b'GenPTg',2
b'ZsonYg',b'CVn9Ww',6
b'ZsonYg',b'TTxLBw',2
b'ZsonYg',b'IHKyvQ',2
b'ZsonYg',b'G64hjw',2
b'ZsonYg',b'peayOw',2
b'ZsonYg',b'j.NALw',2
b'ZsonYg',b'Hqe1Dg',2
b'ZsonYg',b't4NRag',2
b'ZsonYg',b'eB3r.A',2
b'ZsonYg',b'wp.omg',2
b'ZsonYg',b'eN2MEA',2
b'ZsonYg',b'fSbGVA',2
b'ZsonYg',b'JEgh1w',2
b'ZsonYg',b'qgVuXQ',2
b'ZsonYg',b'CsRapA',14
b'ZsonYg',b'NFafxA',2
b'ZsonYg',b'G32jZg',2
b'ZsonYg',b'W10p0A',2
b'ZsonYg',b'qj53Yg',2
b'ZsonYg',b'kT2b5w',2
b'ZsonYg',b'QI6CCg',2
b'ZsonYg',b'hjrgvQ',2
b'ZsonYg',b'368Y9w',2
